Rulero,Escuela,Distancia,x_wgs,y_wgs
7,DR.JUAN AGUSTIN MAZA,1973.836142,-68.86221,-32.86781
7,DOMINGO F SARMIENTO,2422.956844,-68.86221,-32.86781
7,I.AMPUERO MATTA,2311.761741,-68.86221,-32.86781
7,ISLAS MALVINAS (TUR. Y HOTELERIA),1413.205343,-68.86221,-32.86781
7,DR.CARLOS N.VERGARA,1225.602104,-68.86221,-32.86781
7,SAN ANDRES,1623.132094,-68.86221,-32.86781
7,SAN ANDRES,1616.895827,-68.86221,-32.86781
7,I.T.U. MENDOZA,1973.890478,-68.87858,-32.87903
7,LICEO MILITAR GENERAL ESPEJO,793.2400285,-68.86221,-32.86781
7,"""ALGARROBO TELTECA""",1066.410832,-68.86221,-32.86781
7,CARMEN PONCE DE VIDELA,2019.739752,-68.87305,-32.88356
7,JARDIN MATERNAL LOS DUENDES DEL LAGO,479.8627236,-68.86445,-32.8717
7,CENTRO COMUNITARIO ED. SAN JOSE,1022.69076,-68.87016,-32.87414
7,REPUBLICA DE CHILE,394.3003111,-68.86221,-32.86781
7,MARIA CURIE,427.140621,-68.86221,-32.86781
7,Profesor Fabián Roberto Testa,954.173295,-68.8697,-32.87364
7,DR. DIEGO PAROISSIEN,1252.350424,-68.87559,-32.86744
7,GRAL.CARLOS E. O'DONNELL,1006.138317,-68.86978,-32.87425
7,MIMITOS,959.6754017,-68.86977,-32.87365
7,DUENDELIN,245.5569764,-68.86225,-32.86559
7,VICTOR VOLPE,393.0167188,-68.86522,-32.86533
7,SAN JOSE H.MARISTAS,1883.406743,-68.88227,-32.86643
7,SAN JOSE H. MARISTAS,1899.589412,-68.88244,-32.86637
7,P.JOSE M.LLORENS,505.7390456,-68.86715,-32.86966
7,SAMUEL OSTROPOLSKY,2988.309769,-68.86221,-32.86781
7,JULIO CESAR RAFFO DE LA RETA,247.7396831,-68.86273,-32.86561
7,GRAL.PATROCINIO RECABARREN,529.6289413,-68.86706,-32.87027
7,JARDIN MAT. CUSTODIA ZULUZAGA,592.1108655,-68.86834,-32.86648
7,PIO XII,1602.781544,-68.86221,-32.86781
7,CNEL.DE MARINA TOMAS ESPORA,387.8329872,-68.86621,-32.86874
7,MUNICENTRO COOP. LIBERTADOR,451.7087173,-68.86654,-32.86961
7,VICTOR MERCANTE,1228.24746,-68.86221,-32.86781
7,DR.RICARDO GUTIERREZ,3666.076466,-68.86221,-32.86781
7,LEONOR LEMOS,1285.721457,-68.86221,-32.86781
7,EDMUNDO DE AMICIS,1276.515045,-68.86221,-32.86781
7,COMPA¥IA DE MARIA,2600.500868,-68.86221,-32.86781
7,GRAL.MANUEL BELGRANO,1874.467188,-68.86221,-32.86781
7,LEàN GIECO,1281.63239,-68.86221,-32.86781
7,COMPA¥IA DE MARIA,2600.857916,-68.86221,-32.86781
7,INSTITUTO SUPERIOR DE ENSE¥ANZA TECNICA,2263.504809,-68.86221,-32.86781
7,N.S.DEL R.DE POMPEYA,2457.6378,-68.86221,-32.86781
7,ESCUELA N�?? 3-458 (CENS),2371.712639,-68.86221,-32.86781
7,HIPOLITO YRIGOYEN,2370.19485,-68.86221,-32.86781
9,BEATRIZ FALCITELLI,670.0468767,-68.83855,-32.86289
9,ENRIQUETA D DE VIDELA,1244.638918,-68.83785,-32.86891
9,NTRA.SRA.DEL ROSARIO DE POMPEYA,522.4086237,-68.83785,-32.86891
9,NUESTRA SE¥ORA DEL  ROSARIO DE POMPEYA,537.8259649,-68.83785,-32.86891
9,A.P.A.N.D.O.,631.5988865,-68.83785,-32.86891
9,PEDRO DEL CASTILLO,1374.872727,-68.83785,-32.86891
9,FRAY MAMERTO ESQUIU,542.3879773,-68.83785,-32.86891
9,DR. GREGORIO ARAOZ ALFARO,966.1169773,-68.83785,-32.86891
9,DON BOSCO,1679.564417,-68.83785,-32.86891
9,DON BOSCO,1680.750522,-68.83785,-32.86891
9,RICARDO ROJAS,1251.79764,-68.83785,-32.86891
9,TIBURCIO BENEGAS,1846.926602,-68.83785,-32.86891
9,ESCUELA N�?? 3-403 (CENS),1466.740955,-68.83785,-32.86891
9,MARIANO MORENO,1448.277848,-68.83785,-32.86891
9,SAN PEDRO NOLASCO,1651.372672,-68.83785,-32.86891
9,S.PEDRO NOLASCO,1673.871142,-68.83785,-32.86891
9,JOSE FEDERICO MORENO,997.8712275,-68.83785,-32.86891
9,ESCUELA REGIONAL DE CINE Y VIDEO,1085.792292,-68.83785,-32.86891
9,STO.TOMAS DE AQUINO,1089.203302,-68.83785,-32.86891
9,STO. TOMAS DE AQUINO,1084.359889,-68.83785,-32.86891
9,FUNDACION RICART (NORBRIDGE),1498.696499,-68.84335,-32.8816
9,DR.BERNARDO A HOUSSAY,1204.4868,-68.84078,-32.87948
9,PABLO BESSON,1197.127255,-68.83785,-32.86891
9,PABLO BESSON,1368.098423,-68.83943,-32.88117
9,SAN NICOLµS DEL CARRASCAL,2166.831636,-68.84343,-32.88787
9,MERCEDITAS DE SAN MARTIN,2166.932872,-68.84362,-32.88783
9,ESCUELA N�?? 3-408 CENS BELGRANO EDUCADOR,1554.09632,-68.85253,-32.87545
9,ROBERTO ARLT,1564.301154,-68.84434,-32.8819
9,COMBATE DE SAN LORENZO,1806.45669,-68.83785,-32.86891
9,RAQUEL MENENDEZ DE PAVON,2209.087671,-68.83785,-32.86891
9,NUESTRA ESCUELA,2077.138076,-68.83801,-32.88763
9,DOMINGO BOMBAL,2282.623959,-68.83785,-32.86891
9,INSTITUTO SUPERIOR DE CS. RELIGIOSAS SAN,2308.944063,-68.83785,-32.86891
9,CECILIA GRIERSON,2426.241208,-68.83785,-32.86891
9,SAGRADO CORAZON,2244.667488,-68.83785,-32.86891
9,SAGRADO CORAZON,2246.130406,-68.83785,-32.86891
9,INSTITUTO SUPERIOR NUEVO CUYO,2471.037125,-68.83785,-32.86891
9,S.T.R.O.B.E.R.I.,2832.448681,-68.83886,-32.89443
9,Dr.Daniel Fernando Gonzalez,2195.022313,-68.83785,-32.86891
9,PEDRO NOLASCO FERREYRA,2474.800627,-68.83785,-32.86891
9,SAN LUIS GONZAGA,2816.444855,-68.8415,-32.89411
9,POLICÍAS H�??ROES DE MENDOZA,2580.129904,-68.84605,-32.89112
9,PRESIDENTE QUINTANA,2835.729843,-68.85031,-32.89222
9,SAN LUIS GONZAGA,2873.63622,-68.84157,-32.89463
9,NORMAL TOMAS GODOY CRUZ,2539.016045,-68.84428,-32.89115
9,NORMAL SUP. TOMAS GODOY CRUZ,2539.077483,-68.84433,-32.89114
9,INSTITUTO DE EDUC. SUPERIOR MAGISTER,2796.410236,-68.84567,-32.89324
9,JAR.EXC.TOMAS GODOY CRUZ,2557.408057,-68.84388,-32.8914
9,CHIARA LUBICH,591.109982,-68.84249,-32.87252
9,ALFREDO R.BUFANO,2476.159095,-68.84624,-32.89008
9,TOMAS G.CRUZ,2558.320951,-68.84477,-32.89122
9,INSTITUTO BLOSSOM,2688.069621,-68.84689,-32.89191
9,XXI DE ABRIL,2322.705376,-68.84744,-32.88822
9,MARIA AUXILIADORA,2006.942916,-68.84638,-32.88551
9,AGUSTIN ALVAREZ,2499.048722,-68.84648,-32.89023
9,LUMEN DE SAN JOSE DE CALASANZ,577.555063,-68.83785,-32.86891
9,I.C.E.I.,1786.707467,-68.84499,-32.88385
9,Nieves del Aconcagua,3463.224164,-68.85967,-32.89413
9,MARIA AUXILIADORA,1970.921708,-68.8466,-32.88507
9,I.C.E.I   INSTITUTO CUYANO DE ED. INTEGR,1787.628261,-68.84488,-32.88389
9,SAN FRANCISCO DE ASIS,7418.405002,-68.91383,-32.88799
9,"APRENDER, CIC FLORES SUR",3105.847444,-68.87021,-32.87513
9,SAN BUENAVENTURA,1939.939634,-68.8421,-32.88603
9,SAN BUENAVENTURA,1963.576519,-68.84201,-32.88626
9,SOLES (SOLCITO),6519.025198,-68.90397,-32.88741
9,INFANCIA,6721.464177,-68.90542,-32.88945
9,ATRAPASUE�??OS,7097.54209,-68.91088,-32.88619
9,PUESTO LIMA,4002.368572,-68.87474,-32.88717
9,LEONOR LEMOS,1084.931533,-68.83785,-32.86891
9,TOMBA,2215.060848,-68.85385,-32.88363
9,Junta de Disciplina,4194.665772,-68.87571,-32.88915
9,ALBERTO THORMANN,680.0520567,-68.83878,-32.86282
9,PROFESORA SILVIA CATALLINI,3990.950133,-68.87468,-32.88705
9,S/NOMBRE,2593.37436,-68.86352,-32.87771
9,COMPLEJO PENITENC.II SAN FELIPE,2613.594289,-68.86379,-32.87765
9,COMPL.PENITENCIARIO SAN FELIPE,2619.312866,-68.8637,-32.87796
9,S/NOMBRE,4092.309008,-68.87834,-32.88285
9,S/NOMBRE,2154.870391,-68.85486,-32.882
9,COMPLEJO PENITENCIARIO BOULOGNE SUR MER,2269.341893,-68.85993,-32.87737
9,Padre Jorge Contreras,2627.867806,-68.83785,-32.86891
9,ROBERTO ARLT,3555.857837,-68.85037,-32.89918
9,LEONARDO FAVIO,3988.468862,-68.87459,-32.88714
9,GABRIEL GARCÍA MÁRQUEZ,2316.556199,-68.84725,-32.88823
9,PATRICIAS MENDOCINAS,2166.113872,-68.84337,-32.88787
9,CIUDAD DE MENDOZA,2013.790402,-68.84479,-32.88609
9,"""SANTIAGO JOS�?? ILLA""",2609.120564,-68.86362,-32.87789
9,CARLOS DANILO BERDASCO,7352.365161,-68.91303,-32.88817
9,"SIN NOMBRE
",1160.196287,-68.83785,-32.86891
9,"""PROFESORA CATALINA LUISA SCALISE""",1522.661883,-68.85239,-32.87506
9,Cóndor de los Andes,4029.513412,-68.85994,-32.9001
9,PROFESOR OCTAVIO CORRADINI,2104.857039,-68.83785,-32.86891
9,"""MAESTRA OFELIA RAQUEL CHAUQUE""",7367.986322,-68.91318,-32.88824
9,TUPUNGATO,2623.104934,-68.86378,-32.87789
9,GRANADEROS DE LOS ANDES,3138.353488,-68.84406,-32.89671
9,"SIN NOMBRE
",3316.778452,-68.83919,-32.89879
9,ARRUMACOS,391.4507744,-68.83785,-32.86891
9,AGNES GONXHA,3908.447277,-68.85519,-32.90097
9,CARICIAS DE MIEL CDIYF N° 2,866.6764373,-68.83785,-32.86891
9,LA NUEVA CASITA,2715.197198,-68.84911,-32.89147
9,SIN NOMBRE,2292.531407,-68.85411,-32.88437
9,PRIMERA FUNDACION DE MENDOZA,1437.60079,-68.83785,-32.86891
9,S/NOMBRE,4230.13865,-68.8768,-32.88827
9,SIN NOMBRE,2310.21172,-68.85429,-32.88445
9,APANDO,600.45811,-68.83785,-32.86891
9,COLEGIO ANDINO,3783.329897,-68.83952,-32.90299
9,F. CHOPIN,937.4127488,-68.84742,-32.86639
9,INSTITUTO CERVANTES (CENS),1732.85415,-68.83785,-32.86891
9,Profesor Fabián Roberto Testa,3037.331358,-68.86968,-32.87428
9,Profesor Fabián Roberto Testa,3210.385948,-68.87153,-32.87442
9,SAN GABRIEL,3264.308584,-68.83953,-32.89831
9,COLONIA Pfsor Luis Enrique Lucca,10748.95525,-68.94778,-32.89702
9,JUAN ESTEBAN PEDERNERA,3151.482426,-68.84396,-32.89685
9,COMBATE DE SAN LORENZO,1457.936278,-68.83785,-32.86891
9,PUESTO LIMA,7320.43047,-68.91269,-32.88811
9,JUAN ESTEBAN PEDERNERA,2842.02362,-68.84946,-32.89259
9,DPTO. DE APLIC. CARMEN VERA ARENAS,3273.523024,-68.85244,-32.89573
9,P.JOSE M.LLORENS,2748.206892,-68.86721,-32.86949
9,COMBATE DE SAN LORENZO,1513.142375,-68.83785,-32.86891
9,JARDIN NUCLEADO,2340.521751,-68.86258,-32.86575
9,INMACULADO CORAZON DE MARIA,7025.700679,-68.90918,-32.88867
9,S.T.R.O.B.E.R.I.,2755.947695,-68.83856,-32.89375
9,DR.MAX NORDAU,1541.834366,-68.83785,-32.86891
9,INSTITUTO NADINO,2158.929516,-68.85526,-32.88168
9,ESCUELA N�?? 4-174,6457.238901,-68.90279,-32.8886
9,Instituto de Educacion Superior,3238.892107,-68.8531,-32.89512
9,LUMEN DE SAN JOSE DE CALASANZ,590.6313148,-68.83785,-32.86891
9,"""Prof. Carlos Fuentealba""",1377.797468,-68.83785,-32.86891
9,HOSPITAL CENTRAL,2644.100101,-68.83785,-32.86891
9,ESCUELA REGIONAL CUYO DE CINE Y VIDEO,3033.104151,-68.83785,-32.86891
9,CABO ERNESTO URBINA,2541.144327,-68.86467,-32.87248
9,JUAN AGUSTIN MAZA,2464.231465,-68.83785,-32.86891
9,SIN NOMBRE,7028.542086,-68.90665,-32.89433
9,BLOSSOM,2665.126734,-68.8466,-32.89177
9,CRECER,830.5145907,-68.83785,-32.86891
9,INSTITUTO TECNOLOGICO DE MENDOZA,2930.845101,-68.84344,-32.89491
9,COLEGIO BLOSSOM  AMERICANO,2677.846122,-68.84672,-32.89186
9,INMACULADO CORAZON DE MARIA,7039.832326,-68.90933,-32.8887
9,RIO MENDOZA,2592.72509,-68.86555,-32.86865
9,INSTITUTO FERNANDO FADER,1848.666692,-68.83978,-32.8855
9,INSTITUTO SUPERIOR DE FORMACION GERENCIA,2967.047668,-68.8383,-32.89566
9,INST. DE DOCENCIA INV. Y CAPACIT. LABORA,3580.835776,-68.84181,-32.90102
9,INSTITUTO CUYANO DE CULTURA MUSICAL,3254.606055,-68.85727,-32.89325
9,ESCUELA CRISTIANA EVANGELICA MENDOZA,3153.961819,-68.85409,-32.89383
9,CERVANTES (CENS),1745.699561,-68.83785,-32.86891
9,INST. SUP. DE TECNOL. GRAFICA GUTEMBERG,1001.902034,-68.83785,-32.86891
9,"ESCUELA DE PSICOLOGIA ""DR. E. P. RIVIERE",3116.165643,-68.84854,-32.89552
9,INSTITUTO MENDOZA DE ENSE¥ANZA SUPERIOR,2666.995921,-68.83868,-32.89294
9,FELIX DARDO PALORMA,1215.745051,-68.84085,-32.87957
9,CARLOS VARAS GAZARI,1553.344977,-68.84409,-32.88189
9,LEONARDO FAVIO,3020.807792,-68.8695,-32.87425
9,Josefa Dominga Balcarce San Martin,3441.962646,-68.85923,-32.89416
9,WOLFGANG AMADEO MOZART,1830.146737,-68.83785,-32.86891
9,LIBERTADOR DE LOS ANDES,1247.184283,-68.83785,-32.86891
9,DR.OSVALDO S BORGHI,2225.141216,-68.86156,-32.87044
9,EVA PERON,4088.239208,-68.8752,-32.88803
9,SAN ANTONIO MARIA CLARET,7030.457675,-68.90926,-32.88861
9,LICEO AGRICOLA Y ENOLOGICO D. F. SARMIEN,5277.91109,-68.88551,-32.89436
9,ESCUELA DE COMERCIO MARTIN ZAPATA,3259.351782,-68.85004,-32.89644
9,JARDIN MATERNAL CRICYT,4418.808164,-68.87522,-32.89326
9,ALGARROBO,6504.729845,-68.90323,-32.88883
9,LA FAVORITA,6874.031457,-68.90734,-32.889
9,CERRO DE LA GLORIA,6483.890273,-68.90295,-32.88893
9,ESCUELA N�?? 3-447 (CENS),6500.93616,-68.90312,-32.88898
9,SAN ANTONIO M. CLARET,7024.613153,-68.90921,-32.88858
9,MANUEL LAINEZ,3890.179445,-68.85532,-32.90074
9,CASA DEL NI¥O CORAZON DE MARIA,7201.005108,-68.91061,-32.89005
9,J. MATERNAL CASA DEL NI¥O,7194.782051,-68.91053,-32.89008
9,QUIMICOS ARGENTINOS,3461.026154,-68.85349,-32.89719
9,PADRE CLARET,3412.412831,-68.8565,-32.89535
9,ADELA PONCE DE BOSSHARDT,3883.120594,-68.8551,-32.90075
9,FRANCISCO N DE LAPRIDA,4038.81931,-68.86008,-32.90012
9,DANIEL VIDELA CORREAS,3426.723313,-68.85925,-32.89398
9,GRAL LAS HERAS,1442.459866,-68.83785,-32.86891
9,PADRE CLARET,3420.271956,-68.85664,-32.89536
9,INSTITUTO CUYANO DE CULTURA MUSICAL,3252.114094,-68.85725,-32.89324
9,JOSE VICENTE ZAPATA,3210.169304,-68.85275,-32.89498
9,FRAY LUIS BELTRAN,3114.454009,-68.85175,-32.89442
9,JARDIN MATERNAL LA CASITA,2112.620271,-68.83785,-32.86891
9,INST.SUP.TEC.ESTUD.EC.DE CUYO,3268.652167,-68.85295,-32.89548
9,INST. SUPERIOR DE NIVEL TERICIARIO S.I.E,3639.379755,-68.84254,-32.90148
9,COL. UNIVERSITARIO CENTRAL J. DE SAN MAR,3525.621458,-68.84229,-32.90047
9,ESCUELA CRISTIANA EVANGELICA MENDOZA,3154.238266,-68.85403,-32.89386
9,SAN GABRIEL,3260.997108,-68.83958,-32.89827
9,BELLAS ARTES,3182.320093,-68.84475,-32.897
9,ARISTIDES VILLANUEVA,3160.294329,-68.84421,-32.89689
9,JARDIN MATERNAL LOS LOCOS BAJITOS,3515.55613,-68.83856,-32.9006
9,ING. PABLO NOGUES,3619.92456,-68.84951,-32.90003
9,JARDIN MATERNAL OBRITAS,3505.032879,-68.84511,-32.89991
9,HUMBERTO DE PAOLIS,3017.377765,-68.84647,-32.89512
9,ARQ. MANUEL V. CIVIT,2036.276804,-68.83785,-32.86891
9,ESCUELA N�?? 3-406 (CENS),1576.570824,-68.8442,-32.88207
9,SAN FRANCISCO JAVIER,3706.182551,-68.84172,-32.90216
9,INSTITUTO SUPERIOR DE LA EMPRESA,3265.230077,-68.83785,-32.86891
9,HUMBERTO DE PAOLIS,3017.449467,-68.84637,-32.89515
9,FUNDACION BRASILIA,3165.019646,-68.84986,-32.89558
9,INSTITUTO INTERCULTURAL,3115.606226,-68.83785,-32.86891
9,NTRA. SRA. DE LA MISERICORDIA,2980.177326,-68.83868,-32.89577
9,ADOLFO PEREZ ESQUIVEL,3304.05546,-68.8391,-32.89868
9,BARTOLOME MITRE,3306.714826,-68.83934,-32.8987
9,CORAZON DE MARIA,2792.540956,-68.85231,-32.89093
9,ESC. DE PERIODISMO DEPORTIVO DE MENDOZA,3271.9875,-68.83972,-32.89837
9,NTRA.SRA. DE LA MISERICORDIA,2972.127895,-68.83865,-32.8957
9,CORAZON DE MARIA,2801.177799,-68.85233,-32.89101
9,ADVENTISTA,2211.111646,-68.85006,-32.88598
9,DR.JUAN AGUSTIN MAZA,2304.294022,-68.85436,-32.88432
9,DOMINGO F SARMIENTO,2709.794587,-68.85478,-32.88873
9,I.AMPUERO MATTA,2219.629057,-68.85017,-32.88601
9,ISLAS MALVINAS (TUR. Y HOTELERIA),2270.330065,-68.85818,-32.88008
9,DR.CARLOS N.VERGARA,1553.229727,-68.85261,-32.87532
9,SAN ANDRES,2341.940705,-68.85757,-32.88191
9,SAN ANDRES,2341.554168,-68.85761,-32.88186
9,I.T.U. MENDOZA,3973.75865,-68.87858,-32.87903
9,LICEO MILITAR GENERAL ESPEJO,2119.282334,-68.85948,-32.87458
9,"""ALGARROBO TELTECA""",2267.299779,-68.85998,-32.87723
9,CARMEN PONCE DE VIDELA,3672.681974,-68.87305,-32.88356
9,JARDIN MATERNAL LOS DUENDES DEL LAGO,2508.059895,-68.86445,-32.8717
9,CENTRO COMUNITARIO ED. SAN JOSE,3078.387398,-68.87016,-32.87414
9,REPUBLICA DE CHILE,2021.666429,-68.85938,-32.87044
9,MARIA CURIE,2032.281589,-68.85944,-32.87087
9,Profesor Fabián Roberto Testa,3026.594124,-68.8697,-32.87364
9,DR. DIEGO PAROISSIEN,3535.318872,-68.87559,-32.86744
9,GRAL.CARLOS E. O'DONNELL,3046.508166,-68.86978,-32.87425
9,MIMITOS,3033.146052,-68.86977,-32.87365
9,DUENDELIN,2312.406521,-68.86225,-32.86559
9,VICTOR VOLPE,2592.074854,-68.86522,-32.86533
9,SAN JOSE H.MARISTAS,4166.171319,-68.88227,-32.86643
9,SAN JOSE H. MARISTAS,4182.274769,-68.88244,-32.86637
9,P.JOSE M.LLORENS,2743.291094,-68.86715,-32.86966
9,SAMUEL OSTROPOLSKY,1375.979653,-68.83785,-32.86891
9,JULIO CESAR RAFFO DE LA RETA,2356.651541,-68.86273,-32.86561
9,GRAL.PATROCINIO RECABARREN,2737.854053,-68.86706,-32.87027
9,JARDIN MAT. CUSTODIA ZULUZAGA,2866.051717,-68.86834,-32.86648
9,PIO XII,765.1460488,-68.84523,-32.86594
9,CNEL.DE MARINA TOMAS ESPORA,2653.752529,-68.86621,-32.86874
9,MUNICENTRO COOP. LIBERTADOR,2685.887711,-68.86654,-32.86961
9,VICTOR MERCANTE,1057.697406,-68.84909,-32.86789
9,DR.RICARDO GUTIERREZ,2202.010612,-68.83785,-32.86891
9,LEONOR LEMOS,998.0512742,-68.84848,-32.86819
9,EDMUNDO DE AMICIS,1006.775212,-68.8486,-32.86853
9,COMPA¥IA DE MARIA,611.9769996,-68.83785,-32.86891
9,GRAL.MANUEL BELGRANO,623.1377405,-68.84297,-32.8725
9,LEàN GIECO,1004.193524,-68.84852,-32.86793
9,COMPA¥IA DE MARIA,618.540012,-68.83785,-32.86891
9,INSTITUTO SUPERIOR DE ENSE¥ANZA TECNICA,341.0928998,-68.83814,-32.86584
9,N.S.DEL R.DE POMPEYA,546.0406878,-68.83785,-32.86891
9,ESCUELA N�?? 3-458 (CENS),164.8507185,-68.83785,-32.86891
9,HIPOLITO YRIGOYEN,159.072656,-68.83785,-32.86891
11,BEATRIZ FALCITELLI,1098.153272,-68.83855,-32.86289
11,ENRIQUETA D DE VIDELA,1002.573733,-68.83406,-32.87966
11,NTRA.SRA.DEL ROSARIO DE POMPEYA,843.7889232,-68.83631,-32.86438
11,NUESTRA SE¥ORA DEL  ROSARIO DE POMPEYA,854.0926013,-68.83626,-32.86425
11,A.P.A.N.D.O.,340.28468,-68.83159,-32.87087
11,PEDRO DEL CASTILLO,1152.448045,-68.83447,-32.88097
11,FRAY MAMERTO ESQUIU,347.5485523,-68.83445,-32.87287
11,DR. GREGORIO ARAOZ ALFARO,503.0687465,-68.83159,-32.87087
11,DON BOSCO,1469.231351,-68.83481,-32.88383
11,DON BOSCO,1467.8258,-68.83474,-32.88383
11,RICARDO ROJAS,728.341419,-68.83159,-32.87087
11,TIBURCIO BENEGAS,1599.230661,-68.83366,-32.88518
11,ESCUELA N�?? 3-403 (CENS),1072.78119,-68.83159,-32.87087
11,MARIANO MORENO,1062.214913,-68.83159,-32.87087
11,SAN PEDRO NOLASCO,1348.596054,-68.83221,-32.88301
11,S.PEDRO NOLASCO,1367.503399,-68.83207,-32.88319
11,JOSE FEDERICO MORENO,608.9493565,-68.83187,-32.87635
11,ESCUELA REGIONAL DE CINE Y VIDEO,627.7150985,-68.83159,-32.87087
11,STO.TOMAS DE AQUINO,785.1590541,-68.83302,-32.87784
11,STO. TOMAS DE AQUINO,784.6329843,-68.8331,-32.87782
11,FUNDACION RICART (NORBRIDGE),1620.977903,-68.84335,-32.8816
11,DR.BERNARDO A HOUSSAY,1285.224921,-68.84078,-32.87948
11,PABLO BESSON,1093.634018,-68.83686,-32.87967
11,PABLO BESSON,1357.896452,-68.83943,-32.88117
11,SAN NICOLµS DEL CARRASCAL,2186.956104,-68.84343,-32.88787
11,MERCEDITAS DE SAN MARTIN,2192.303656,-68.84362,-32.88783
11,ESCUELA N�?? 3-408 CENS BELGRANO EDUCADOR,2024.837118,-68.85253,-32.87545
11,ROBERTO ARLT,1709.462163,-68.84434,-32.8819
11,COMBATE DE SAN LORENZO,1471.597232,-68.83159,-32.87087
11,RAQUEL MENENDEZ DE PAVON,1893.498836,-68.83159,-32.87087
11,NUESTRA ESCUELA,1954.153903,-68.83801,-32.88763
11,DOMINGO BOMBAL,1976.695692,-68.83159,-32.87087
11,INSTITUTO SUPERIOR DE CS. RELIGIOSAS SAN,2083.046665,-68.8343,-32.88951
11,CECILIA GRIERSON,2197.847612,-68.83418,-32.89056
11,SAGRADO CORAZON,2011.703071,-68.83403,-32.88889
11,SAGRADO CORAZON,2011.613719,-68.83397,-32.88889
11,INSTITUTO SUPERIOR NUEVO CUYO,2316.494324,-68.83734,-32.89118
11,S.T.R.O.B.E.R.I.,2700.450762,-68.83886,-32.89443
11,Dr.Daniel Fernando Gonzalez,1886.365689,-68.83159,-32.87087
11,PEDRO NOLASCO FERREYRA,2259.268724,-68.83473,-32.89106
11,SAN LUIS GONZAGA,2739.843916,-68.8415,-32.89411
11,POLICÍAS H�??ROES DE MENDOZA,2621.96766,-68.84605,-32.89112
11,PRESIDENTE QUINTANA,2945.06366,-68.85031,-32.89222
11,SAN LUIS GONZAGA,2795.618309,-68.84157,-32.89463
11,NORMAL TOMAS GODOY CRUZ,2543.425875,-68.84428,-32.89115
11,NORMAL SUP. TOMAS GODOY CRUZ,2544.79806,-68.84433,-32.89114
11,INSTITUTO DE EDUC. SUPERIOR MAGISTER,2809.530151,-68.84567,-32.89324
11,JAR.EXC.TOMAS GODOY CRUZ,2550.807619,-68.84388,-32.8914
11,CHIARA LUBICH,1036.36738,-68.84249,-32.87252
11,ALFREDO R.BUFANO,2533.934455,-68.84624,-32.89008
11,TOMAS G.CRUZ,2572.570506,-68.84477,-32.89122
11,INSTITUTO BLOSSOM,2738.134482,-68.84689,-32.89191
11,XXI DE ABRIL,2429.987031,-68.84744,-32.88822
11,MARIA AUXILIADORA,2133.56601,-68.84638,-32.88551
11,AGUSTIN ALVAREZ,2559.992847,-68.84648,-32.89023
11,LUMEN DE SAN JOSE DE CALASANZ,206.89347,-68.83168,-32.869
11,I.C.E.I.,1909.11911,-68.84499,-32.88385
11,Nieves del Aconcagua,3682.400486,-68.85967,-32.89413
11,MARIA AUXILIADORA,2110.464676,-68.8466,-32.88507
11,I.C.E.I   INSTITUTO CUYANO DE ED. INTEGR,1906.239199,-68.84488,-32.88389
11,SAN FRANCISCO DE ASIS,7926.648597,-68.91383,-32.88799
11,"APRENDER, CIC FLORES SUR",3644.82272,-68.87021,-32.87513
11,SAN BUENAVENTURA,1947.691613,-68.8421,-32.88603
11,SAN BUENAVENTURA,1966.082849,-68.84201,-32.88626
11,SOLES (SOLCITO),7017.418382,-68.90397,-32.88741
11,INFANCIA,7210.096859,-68.90542,-32.88945
11,ATRAPASUE�??OS,7611.695399,-68.91088,-32.88619
11,PUESTO LIMA,4424.063063,-68.87474,-32.88717
11,LEONOR LEMOS,500.3935878,-68.83159,-32.87087
11,TOMBA,2518.047547,-68.85385,-32.88363
11,Junta de Disciplina,4600.026164,-68.87571,-32.88915
11,ALBERTO THORMANN,1117.041039,-68.83878,-32.86282
11,PROFESORA SILVIA CATALLINI,4413.753953,-68.87468,-32.88705
11,S/NOMBRE,3083.25769,-68.86352,-32.87771
11,COMPLEJO PENITENC.II SAN FELIPE,3105.42081,-68.86379,-32.87765
11,COMPL.PENITENCIARIO SAN FELIPE,3106.273563,-68.8637,-32.87796
11,S/NOMBRE,4572.03921,-68.87834,-32.88285
11,S/NOMBRE,2503.480088,-68.85486,-32.882
11,COMPLEJO PENITENCIARIO BOULOGNE SUR MER,2748.315616,-68.85993,-32.87737
11,Padre Jorge Contreras,2366.787697,-68.83264,-32.89219
11,ROBERTO ARLT,3598.240327,-68.85037,-32.89918
11,LEONARDO FAVIO,4409.803163,-68.87459,-32.88714
11,GABRIEL GARCÍA MÁRQUEZ,2419.928284,-68.84725,-32.88823
11,PATRICIAS MENDOCINAS,2184.785134,-68.84337,-32.88787
11,CIUDAD DE MENDOZA,2092.368807,-68.84479,-32.88609
11,"""SANTIAGO JOS�?? ILLA""",3096.701259,-68.86362,-32.87789
11,CARLOS DANILO BERDASCO,7858.740618,-68.91303,-32.88817
11,"SIN NOMBRE
",754.1915104,-68.83159,-32.87087
11,"""PROFESORA CATALINA LUISA SCALISE""",2001.625254,-68.85239,-32.87506
11,Cóndor de los Andes,4188.599678,-68.85994,-32.9001
11,PROFESOR OCTAVIO CORRADINI,1804.269305,-68.83159,-32.88713
11,"""MAESTRA OFELIA RAQUEL CHAUQUE""",7874.192639,-68.91318,-32.88824
11,TUPUNGATO,3111.488882,-68.86378,-32.87789
